date;insee;tH2_obs;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois
15/03/2016;59343001;3,00;0,00;0,00;0,00;1.0;4,36;-296306,37;-16731,28;147564,96;0,00;98,78;63,57;0,00;0,00;0,00;3,50;1028,79;0,00;0,00;2,11;2,88;0,00;0,01;1,88;-3,60;4,56;-4,76;1;mars
15/03/2016;67124001;0,90;0,00;0,00;0,00;1.0;3,64;-274337,22;599,35;73641,23;0,00;132,65;75,97;0,00;0,00;0,00;0,86;1026,39;0,00;0,00;1,75;1,55;0,00;0,00;2,92;-2,51;6,54;-4,27;1;mars
15/03/2016;75114001;3,90;0,00;0,00;0,00;2.0;2,62;-259422,37;9644,96;6418,07;0,00;276,83;67,12;0,00;0,00;0,00;1,16;1026,28;0,00;0,00;4,55;-0,46;0,00;0,00;2,26;-3,90;6,54;-2,93;1;mars
16/03/2016;6088001;12,20;36,57;0,00;0,00;2.0;14,22;-292200,59;-389516,05;-58999,88;0,00;651,30;72,57;0,00;3,35;0,00;5,44;1010,34;0,00;0,00;11,54;-1,24;0,00;0,00;7,17;-18,50;14,47;-0,70;1;mars
16/03/2016;31069001;9,30;17,52;0,00;0,00;4.0;5,15;-114410,92;-106099,34;118856,13;0,00;1066,66;78,78;0,00;0,00;0,00;8,00;1016,25;0,00;0,00;8,90;0,05;0,00;0,00;5,75;8,87;14,44;-0,49;1;mars
16/03/2016;33281001;6,40;0,00;0,00;0,00;1.0;2,31;-215401,60;2369,17;35453,45;0,00;124,60;79,01;0,00;0,00;0,00;8,00;1018,98;0,00;0,00;5,91;3,42;0,01;0,00;5,65;1,97;11,51;-3,06;1;mars
16/03/2016;35281001;7,40;0,00;0,00;0,00;1.0;4,35;-255038,31;1834,35;180069,59;0,00;417,64;86,45;0,00;0,20;0,00;0,33;1022,96;0,00;0,00;6,08;0,01;0,00;0,00;7,89;-2,25;16,80;-7,44;1;mars
16/03/2016;59343001;4,60;3,85;0,00;0,00;1.0;4,74;-289384,74;-6457,50;107725,70;0,00;252,61;87,18;0,00;0,71;0,00;0,71;1026,85;0,00;0,00;4,43;0,54;0,00;0,00;2,34;-5,39;8,75;-5,51;1;mars
16/03/2016;67124001;2,30;0,00;0,00;0,00;1.0;5,70;-294111,81;-12705,33;202404,06;0,00;343,10;80,75;0,00;0,00;0,00;0,00;1022,39;0,00;0,00;2,53;-0,02;0,00;0,00;1,84;-5,73;8,13;-8,22;1;mars
16/03/2016;75114001;6,60;0,20;0,00;0,00;2.0;4,42;-284968,09;-39878,23;49276,93;0,00;791,48;64,22;0,00;0,13;0,00;0,13;1023,47;0,01;0,00;6,38;-0,91;0,00;0,00;3,28;-9,62;10,13;-2,64;1;mars
17/03/2016;6088001;8,00;4,46;0,00;0,00;1.0;8,40;-252563,84;-380416,43;-124541,42;0,00;1535,53;71,18;0,00;0,79;0,00;7,86;1021,65;0,00;0,00;9,14;-0,47;0,00;0,00;5,78;-1,60;13,73;-12,37;1;mars
17/03/2016;31069001;5,20;27,77;0,00;0,00;3.0;3,36;-121520,20;9284,58;27008,92;0,00;441,40;83,86;0,00;2,81;0,00;3,37;1020,66;0,05;0,01;4,99;1,08;0,01;-0,01;3,41;-2,62;10,21;4,50;1;mars
17/03/2016;33281001;5,90;4,05;0,00;0,00;1.0;1,76;-70769,92;-6940,40;17890,80;0,00;70,56;65,85;0,00;1,93;0,00;7,87;1021,32;0,00;0,00;5,24;0,72;0,01;0,00;3,07;-0,49;10,62;-1,46;1;mars
17/03/2016;35281001;3,90;0,02;0,00;0,00;1.0;3,61;-302274,76;-6616,68;154732,53;0,00;1231,50;71,53;0,00;0,00;0,00;0,04;1024,70;0,00;0,00;3,72;1,31;0,00;0,00;0,91;-2,84;6,91;-5,94;1;mars
17/03/2016;59343001;3,50;0,00;0,00;0,00;1.0;5,54;-285263,81;-24699,22;170480,72;0,00;158,99;68,90;0,00;0,00;0,00;0,00;1028,70;0,00;0,00;2,30;0,87;0,00;0,00;4,13;-5,41;8,15;-5,93;1;mars
17/03/2016;67124001;2,20;0,00;0,00;0,00;1.0;5,15;-302466,55;-6711,40;177815,23;0,00;611,01;70,48;0,00;0,00;0,00;0,00;1025,75;0,00;0,00;2,78;0,14;0,00;0,00;4,22;-4,24;6,77;-8,01;1;mars
17/03/2016;75114001;4,70;0,00;0,00;0,00;2.0;3,21;-255098,42;307,30;37289,27;0,00;486,40;59,47;0,00;0,00;0,00;0,71;1025,52;0,00;0,00;4,98;-0,77;0,00;0,00;4,59;-4,96;10,82;-5,33;1;mars
18/03/2016;6088001;8,80;0,39;0,00;0,00;4.0;0,26;-347157,00;-80689,67;265,99;0,00;21,70;48,45;0,00;0,00;0,00;0,02;1019,90;0,00;0,00;12,66;0,39;0,01;-0,01;6,00;1,48;10,18;-2,66;1;mars
18/03/2016;31069001;5,40;0,84;0,00;0,00;2.0;2,74;-73046,43;6182,25;23161,01;0,00;122,84;91,99;0,00;7,47;0,00;8,00;1022,35;0,00;0,00;5,90;-0,50;0,00;0,00;6,51;-4,68;15,42;0,01;1;mars
18/03/2016;33281001;3,30;0,00;0,00;0,00;1.0;0,68;-232806,31;4801,00;5881,45;0,00;10,00;87,94;0,00;0,24;0,00;0,40;1022,00;0,00;0,00;3,18;3,70;0,01;0,00;2,67;-0,58;9,28;-0,94;1;mars
18/03/2016;35281001;2,50;0,00;0,00;0,00;4.0;1,49;-225977,84;10396,39;5534,94;0,00;19,49;91,81;0,00;0,00;0,00;0,00;1025,06;0,00;0,00;1,92;3,83;0,01;0,00;4,59;2,01;10,41;-0,92;1;mars
18/03/2016;59343001;3,20;0,07;0,00;0,00;1.0;4,04;-272761,75;21758,50;134066,93;0,00;184,44;90,05;0,00;0,30;0,00;0,30;1025,61;0,00;0,00;2,75;1,00;0,00;0,00;4,36;-1,49;7,49;-5,33;1;mars
18/03/2016;67124001;0,70;0,01;0,00;0,00;1.0;2,71;-228127,13;8004,63;37452,06;0,00;83,00;82,24;0,00;0,01;0,00;0,01;1023,22;0,00;0,00;2,36;3,69;0,00;0,00;5,52;1,35;7,46;-2,97;1;mars
18/03/2016;75114001;6,40;0,12;0,00;0,00;4.0;2,88;-261948,63;8519,19;-13056,83;0,00;133,39;65,64;0,00;0,00;0,00;0,00;1024,79;0,00;0,00;5,47;-0,43;0,00;0,00;4,00;3,03;6,86;-3,72;1;mars
19/03/2016;6088001;10,10;10,28;0,00;0,00;4.0;2,57;-304241,95;-66350,58;-7358,72;0,00;24,18;70,20;0,00;0,00;0,00;0,00;1016,56;0,00;0,00;11,84;0,22;0,00;-0,01;9,81;2,26;14,78;1,94;1;mars
19/03/2016;31069001;5,80;21,22;0,00;0,00;2.0;1,14;-205783,29;17718,92;16457,19;0,00;19,49;97,14;0,00;5,74;0,28;6,40;1017,37;0,00;0,00;4,23;3,84;0,01;0,00;7,52;-1,93;12,49;0,42;1;mars
19/03/2016;33281001;7,80;21,14;0,00;0,00;2.0;1,57;-164394,33;9112,77;30384,12;0,00;31,57;87,86;0,00;3,08;0,00;6,02;1017,29;0,01;0,00;7,14;2,31;0,01;0,00;7,99;-3,01;12,52;0,66;1;mars
19/03/2016;35281001;2,50;0,00;0,00;0,00;1.0;3,00;-282763,53;18016,47;92176,57;0,00;220,61;87,45;0,00;0,00;0,00;0,00;1021,92;0,00;0,00;2,16;2,04;0,00;0,00;3,82;-1,99;5,30;-4,73;1;mars
19/03/2016;59343001;5,30;2,17;0,00;0,00;1.0;4,42;-128730,96;-11694,82;49454,00;0,00;634,95;84,26;0,00;5,84;0,00;5,91;1023,57;0,01;0,00;4,85;-0,76;0,00;0,00;4,69;-3,81;8,70;-7,43;1;mars
19/03/2016;67124001;1,70;0,00;0,00;0,00;1.0;3,15;-233868,79;11263,21;63062,21;0,00;172,15;78,86;0,00;0,00;0,00;1,81;1019,81;0,00;0,00;3,22;2,73;0,00;0,00;3,72;-1,05;7,10;-4,58;1;mars
19/03/2016;75114001;5,50;3,60;0,00;0,00;1.0;3,53;-166518,07;1755,22;-23673,29;0,00;591,52;77,95;0,00;7,65;0,00;7,65;1022,10;0,00;0,00;5,68;-1,11;0,00;0,00;4,30;-1,38;8,03;-7,15;1;mars
20/03/2016;6088001;8,80;0,20;0,00;0,00;4.0;1,11;-320122,14;-31755,28;-6223,22;0,00;48,80;84,94;0,00;0,09;0,00;7,49;1017,81;0,00;0,00;11,53;-0,22;0,00;-0,01;7,10;1,06;13,87;-0,62;1;mars
20/03/2016;31069001;10,40;68,57;0,00;0,00;2.0;3,53;-72376,99;-50992,76;49939,11;0,00;555,29;87,09;0,00;6,84;0,00;8,00;1013,95;0,37;0,00;10,35;-0,37;0,00;0,00;10,23;-5,10;20,33;2,35;1;mars
20/03/2016;33281001;10,80;70,94;0,00;0,00;4.0;2,31;-95107,37;-8296,71;14495,42;0,00;97,49;88,22;0,00;3,32;0,00;8,00;1013,85;0,00;0,00;9,83;0,37;0,00;0,00;9,80;2,39;20,56;2,22;1;mars
20/03/2016;35281001;5,70;0,00;0,00;0,00;2.0;3,63;-292791,86;-6837,06;175484,36;0,00;467,32;73,82;0,00;0,00;0,00;0,00;1020,61;0,00;0,00;4,99;0,57;0,00;0,00;5,42;-6,59;7,36;-3,69;1;mars
20/03/2016;59343001;5,90;0,77;0,00;0,00;1.0;4,56;-88946,99;-31197,47;39169,83;0,00;733,36;73,83;0,00;7,99;0,00;8,00;1023,50;0,00;0,00;5,15;-0,89;0,00;0,00;6,41;-3,93;9,49;-6,23;1;mars
20/03/2016;67124001;2,90;0,06;0,00;0,00;1.0;2,89;-117735,57;1129,92;85237,98;0,00;477,45;81,89;0,00;3,81;0,00;3,84;1019,59;0,00;0,00;3,41;1,32;0,00;0,00;3,05;0,28;6,14;-5,74;1;mars
20/03/2016;75114001;5,70;1,08;0,00;0,00;2.0;3,10;-92258,60;-3996,39;-23740,09;0,00;817,65;68,09;0,00;6,59;0,00;6,59;1021,52;0,00;0,00;6,28;-1,00;0,00;0,00;3,80;-5,07;7,21;-5,10;1;mars
21/03/2016;6088001;10,00;4,84;0,00;0,00;4.0;1,45;-293277,83;-26679,85;2456,58;0,00;51,33;78,27;0,00;0,00;0,00;0,00;1013,53;0,00;0,00;12,66;-0,47;0,01;-0,01;9,46;0,22;16,16;0,58;1;mars
21/03/2016;31069001;9,80;53,21;0,00;0,00;2.0;1,24;-94490,54;3728,90;4048,32;0,00;11,01;86,77;0,00;6,19;0,00;7,38;1015,30;0,00;0,00;8,99;1,15;0,00;0,00;9,17;-1,11;17,73;0,35;1;mars
21/03/2016;33281001;9,00;10,97;0,00;0,00;1.0;1,70;-106820,68;5500,39;12394,50;0,00;57,41;91,54;0,00;2,92;0,00;7,39;1016,17;0,00;0,00;7,94;2,35;0,00;0,00;9,21;-0,69;18,19;-3,12;1;mars
21/03/2016;35281001;6,80;0,00;0,00;0,00;2.0;3,07;-178041,60;-7196,63;114991,01;0,00;238,20;72,39;0,00;2,65;0,00;2,65;1021,78;0,00;0,00;6,29;0,19;0,00;0,00;5,13;-6,16;9,02;-3,07;1;mars
21/03/2016;59343001;6,30;3,95;0,00;0,00;1.0;3,32;-256157,57;15904,59;53640,43;0,00;201,52;93,20;0,00;2,14;0,00;2,15;1022,16;0,00;0,00;4,66;1,07;0,00;0,00;4,57;1,54;10,46;-4,28;1;mars
21/03/2016;67124001;4,20;0,00;0,00;0,00;1.0;1,72;-233345,85;873,68;21084,75;0,00;12,91;87,24;0,00;2,47;0,00;2,50;1018,92;0,00;0,00;3,21;1,91;0,00;0,00;2,50;1,31;8,20;-2,52;1;mars
21/03/2016;75114001;6,50;12,83;0,00;0,00;1.0;3,04;-180230,07;6056,46;29076,85;0,00;1273,28;75,59;0,00;3,39;0,00;3,39;1020,75;0,00;0,00;7,09;-0,51;0,00;0,00;2,63;-2,11;8,46;-5,51;1;mars
22/03/2016;6088001;12,30;0,05;0,00;0,00;1.0;1,46;-296896,01;-38199,54;14393,34;0,00;14,40;76,63;0,00;0,00;0,00;0,05;1007,03;0,00;0,00;13,78;1,47;0,00;-0,01;9,70;2,03;14,80;-2,94;1;mars
22/03/2016;31069001;6,50;6,85;0,00;0,00;3.0;1,50;-204466,00;7373,46;8378,52;0,00;16,44;85,72;0,00;3,98;0,00;3,98;1011,56;0,00;0,00;6,57;3,48;0,00;0,00;9,14;1,23;14,42;1,54;1;mars
22/03/2016;33281001;6,10;0,00;0,00;0,00;1.0;3,67;-276152,89;-3601,76;107537,80;0,00;239,97;79,50;0,00;0,00;0,00;0,00;1013,87;0,00;0,00;5,33;0,69;0,00;0,00;4,97;-1,03;9,13;-5,65;1;mars
22/03/2016;35281001;6,00;0,39;0,00;0,00;1.0;3,10;-289919,02;-4761,88;65214,12;0,00;125,57;74,64;0,00;0,36;0,00;4,88;1019,28;0,00;0,00;5,39;0,88;0,00;0,00;2,67;-3,19;7,84;-4,19;1;mars
22/03/2016;59343001;6,10;12,83;0,00;0,00;4.0;2,42;-224387,48;-3896,33;56912,06;0,00;1136,56;82,43;0,00;2,65;0,00;3,62;1019,33;0,01;0,00;5,35;0,94;0,00;0,00;2,82;1,84;11,57;-4,69;1;mars
22/03/2016;67124001;6,10;1,34;0,00;0,00;2.0;1,35;-243988,84;-1234,63;55696,37;0,00;10,00;68,78;0,00;0,26;0,00;2,40;1016,15;0,00;0,00;4,32;4,37;0,00;0,00;4,03;-2,19;7,78;-4,33;1;mars
22/03/2016;75114001;8,00;0,05;0,00;0,00;2.0;0,44;-247314,12;3895,38;2530,29;0,00;11,47;59,36;0,00;1,34;0,00;1,34;1018,67;0,00;0,00;7,98;-0,01;0,00;0,01;4,61;-2,97;9,10;-3,05;1;mars
23/03/2016;6088001;11,10;0,01;0,00;0,00;4.0;3,73;-330798,53;-53321,51;24267,41;0,00;36,17;69,78;0,00;0,00;0,00;0,97;995,30;0,00;0,00;13,80;1,56;0,00;-0,01;8,87;3,43;11,74;1,93;1;mars
23/03/2016;31069001;6,60;0,00;0,00;0,00;4.0;7,23;-295965,86;-11538,08;162814,88;0,00;893,38;79,83;0,00;0,00;0,00;7,91;1007,95;0,00;0,00;6,53;-0,23;0,00;0,00;6,38;11,62;9,07;-0,65;1;mars
23/03/2016;33281001;6,40;0,00;0,00;0,00;1.0;3,31;-261781,81;-1649,40;93475,52;0,00;1175,78;76,19;0,00;0,01;0,00;7,15;1010,18;0,00;0,00;5,71;1,01;0,00;0,00;6,31;1,42;10,64;-4,92;1;mars
23/03/2016;35281001;1,70;0,00;0,00;0,00;1.0;1,66;-241613,35;11508,85;11315,05;0,00;152,74;91,79;0,00;0,05;0,00;0,05;1014,91;0,00;0,00;2,07;1,65;0,00;0,00;4,87;1,45;9,02;-1,95;1;mars
23/03/2016;59343001;6,20;0,00;0,00;0,00;1.0;2,18;-264135,75;19731,06;46585,28;0,00;160,33;96,03;0,00;5,36;0,05;5,36;1015,36;0,00;0,00;4,14;1,02;0,00;0,00;6,10;-2,61;11,25;-4,89;1;mars
23/03/2016;67124001;7,60;22,46;0,00;0,00;1.0;4,22;-245131,45;-1510,31;159236,77;0,00;227,08;69,56;0,00;0,87;0,00;0,88;1009,97;0,00;0,00;6,63;1,81;0,00;0,00;5,86;-3,11;11,15;-5,74;1;mars
23/03/2016;75114001;6,90;0,01;0,00;0,00;1.0;3,02;-257463,23;8201,23;10864,39;0,00;341,83;67,24;0,00;0,04;0,00;0,04;1013,84;0,00;0,00;7,33;-0,76;0,00;0,00;5,32;-2,12;9,60;-5,90;1;mars
24/03/2016;6088001;9,80;45,66;0,00;0,00;1.0;1,39;-338895,77;-57237,87;-2040,50;0,00;7,24;67,36;0,00;0,00;0,00;0,00;1003,53;0,00;0,00;12,35;0,98;0,01;-0,01;7,53;-0,38;11,91;-2,07;1;mars
24/03/2016;31069001;7,00;0,00;0,00;0,00;4.0;4,19;-295288,39;-2302,09;123010,60;0,00;379,67;73,24;0,00;0,00;0,00;0,00;1015,98;0,00;0,00;5,81;1,17;0,00;0,00;3,61;5,25;6,92;-3,90;1;mars
24/03/2016;33281001;4,90;0,01;0,00;0,00;4.0;1,85;-261611,58;5092,46;17819,02;0,00;47,83;83,13;0,00;0,00;0,00;0,00;1017,98;0,00;0,00;5,02;3,53;0,00;0,00;3,96;2,08;9,11;-1,22;1;mars
24/03/2016;35281001;3,00;0,00;0,00;0,00;4.0;0,90;-236282,57;9554,30;-5147,51;0,00;15,87;95,57;0,00;0,49;0,06;7,25;1018,75;0,00;0,00;2,09;3,88;0,01;0,01;4,19;0,95;9,10;-0,58;1;mars
24/03/2016;59343001;6,80;0,00;0,00;0,00;4.0;1,95;-226912,95;-3211,69;63722,15;0,00;19,42;80,81;0,00;0,92;0,00;1,83;1016,26;0,00;0,00;5,65;3,15;0,00;0,00;3,89;4,66;11,17;-0,10;1;mars
24/03/2016;67124001;6,00;2,09;0,00;0,00;1.0;2,85;-58289,15;-19756,85;64140,80;0,00;663,07;73,84;0,00;4,83;0,00;4,83;1013,88;0,00;0,00;5,62;2,05;0,00;0,00;3,87;1,64;7,14;-4,33;1;mars
24/03/2016;75114001;8,00;14,27;0,00;0,00;4.0;2,18;-192977,03;3349,11;-18701,15;0,00;256,80;64,16;0,00;3,97;0,00;3,97;1016,95;0,00;0,00;8,30;-0,53;0,00;0,00;4,53;3,51;11,09;-1,88;1;mars
25/03/2016;6088001;10,30;0,06;0,00;0,00;2.0;2,59;-301742,73;-50884,23;13174,33;0,00;465,00;74,05;0,00;0,00;0,00;7,70;1014,32;0,00;0,00;13,57;-0,66;0,00;-0,01;8,22;-3,17;14,98;1,31;1;mars
25/03/2016;31069001;6,90;0,00;0,00;0,00;4.0;3,02;-232232,77;5769,82;50259,35;0,00;119,51;78,67;0,00;0,00;0,00;8,00;1020,84;0,00;0,00;6,15;3,70;0,01;-0,01;4,39;3,61;13,03;-1,86;1;mars
25/03/2016;33281001;7,60;0,73;0,00;0,00;4.0;2,51;-208799,24;20373,86;37629,53;0,00;87,21;92,01;0,00;0,00;0,00;8,00;1022,00;0,00;0,00;5,80;4,25;0,00;0,00;4,26;2,77;16,46;1,99;1;mars
25/03/2016;35281001;8,00;0,32;0,00;0,00;3.0;4,88;-38548,53;-75846,83;81135,93;0,00;681,36;92,79;0,00;7,06;0,00;8,00;1017,02;0,79;0,06;8,06;-0,45;0,00;0,00;9,68;4,63;24,54;6,97;1;mars
25/03/2016;59343001;6,60;0,47;0,00;0,00;3.0;6,14;-105876,99;-31369,92;103860,14;0,00;492,20;90,01;0,00;7,78;0,00;8,00;1013,20;0,20;0,02;6,80;-0,46;0,00;0,00;6,65;6,21;20,61;6,82;1;mars
25/03/2016;67124001;6,90;1,02;0,00;0,00;3.0;2,91;-108010,38;-9780,19;63347,51;0,00;49,48;66,94;0,00;0,00;0,00;8,00;1016,19;0,00;0,00;6,75;2,72;0,00;0,00;5,26;1,82;15,13;3,78;1;mars
25/03/2016;75114001;8,60;3,77;0,00;0,00;3.0;2,55;-84757,31;-1125,56;-29578,37;0,00;1058,47;66,14;0,00;5,89;0,00;8,00;1015,33;0,00;0,00;9,38;-0,61;0,00;0,01;6,81;2,83;21,04;3,68;1;mars
26/03/2016;6088001;10,10;0,84;0,00;0,00;1.0;1,69;-305806,55;-48575,96;-7714,22;0,00;74,18;82,73;0,00;0,85;0,00;6,67;1016,03;0,00;0,00;12,20;-0,78;0,00;-0,01;9,60;-1,33;14,08;-2,29;1;mars
26/03/2016;31069001;10,60;0,55;0,00;0,00;3.0;1,40;-57415,63;2514,84;13188,09;0,00;9,97;78,19;0,00;7,77;0,00;7,92;1022,12;0,00;0,00;9,36;4,40;0,01;0,00;10,24;0,00;14,10;1,43;1;mars
26/03/2016;33281001;10,40;0,14;0,00;0,00;3.0;1,34;-125143,14;2883,00;4603,85;0,00;77,32;96,69;0,00;7,41;0,23;8,00;1021,49;0,00;0,00;9,63;0,84;0,00;0,00;8,99;0,17;17,05;3,96;1;mars
26/03/2016;35281001;8,60;0,00;0,00;0,00;3.0;3,53;-276364,74;26036,89;113046,27;0,00;221,60;88,33;0,00;0,00;0,00;7,74;1016,48;0,00;0,00;7,61;1,28;0,00;0,00;6,36;0,13;8,47;5,74;1;mars
26/03/2016;59343001;3,40;0,00;0,00;0,00;3.0;2,97;-243015,82;23630,45;54225,12;0,00;58,75;94,11;0,00;0,00;0,00;0,00;1018,30;0,00;0,00;2,16;5,79;0,00;0,00;3,69;-1,96;8,74;3,22;1;mars
26/03/2016;67124001;7,10;16,80;0,00;0,00;1.0;2,28;-166873,22;23076,50;41496,79;0,00;88,16;90,52;0,00;1,91;0,00;1,91;1020,08;0,02;0,00;6,21;2,64;0,00;0,00;4,99;1,04;10,42;-4,13;1;mars
26/03/2016;75114001;7,90;0,01;0,00;0,00;3.0;1,29;-218334,48;15351,82;-24384,60;0,00;36,86;87,14;0,00;0,28;0,00;7,40;1018,29;0,00;0,00;7,78;1,07;0,00;0,01;4,50;-0,55;11,02;2,10;1;mars
27/03/2016;6088001;9,80;0,08;0,00;0,00;4.0;1,31;-331563,98;-55079,19;-6727,52;0,00;9,86;77,30;0,00;0,00;0,00;0,03;1018,94;0,00;0,00;12,19;0,75;0,00;-0,01;6,62;0,86;11,55;-2,04;1;mars
27/03/2016;31069001;12,40;20,35;0,00;0,00;4.0;8,52;-55280,65;-108404,92;66776,63;0,00;719,84;77,75;0,00;7,43;0,00;8,00;1018,06;0,07;0,01;12,18;-1,18;0,00;0,00;8,94;13,63;20,78;-2,30;1;mars
27/03/2016;33281001;8,80;11,08;0,00;0,00;3.0;3,56;-69906,74;-93393,04;48227,42;0,00;474,39;91,45;0,00;0,50;0,00;7,93;1015,37;1,03;0,00;8,90;-0,56;0,00;0,00;7,17;7,35;18,61;3,24;1;mars
27/03/2016;35281001;7,00;88,66;0,00;0,00;3.0;4,30;-194894,17;-48349,60;112784,38;0,00;1515,25;87,96;0,00;1,81;0,00;3,90;1006,69;0,00;0,00;7,02;0,17;0,00;0,00;4,25;3,49;11,48;6,62;1;mars
27/03/2016;59343001;7,30;1,92;0,00;0,00;4.0;4,60;-35116,26;-58422,92;77467,02;0,00;386,66;92,68;0,00;7,94;0,00;8,00;1004,12;4,04;0,10;7,53;-0,63;0,00;0,00;9,18;8,25;20,49;3,65;1;mars
27/03/2016;67124001;8,60;0,00;0,00;0,00;3.0;4,57;-224409,76;23627,81;107203,23;0,00;219,65;83,59;0,00;0,01;0,00;5,76;1010,08;0,00;0,00;6,01;5,79;0,01;-0,01;8,99;0,40;10,79;6,44;1;mars
27/03/2016;75114001;7,80;4,75;0,00;0,00;4.0;2,20;-92606,96;-53854,68;-111988,20;0,00;373,19;85,03;0,00;7,02;0,00;8,00;1006,66;1,83;0,00;8,31;-1,32;0,00;0,00;8,50;5,84;19,98;-6,37;1;mars
28/03/2016;6088001;11,00;0,07;0,00;0,00;4.0;1,35;-255664,86;-18600,80;-3557,38;0,00;53,42;91,34;0,00;1,26;0,00;7,99;1013,81;0,00;0,00;12,61;-0,70;0,00;-0,01;10,06;2,42;16,46;0,41;1;mars
28/03/2016;31069001;9,50;0,00;0,00;0,00;3.0;3,17;-210668,21;-7642,14;77126,54;0,00;246,56;65,36;0,00;0,00;0,00;8,00;1013,72;0,00;0,00;8,71;0,53;0,01;0,00;8,25;-2,45;15,34;5,50;1;mars
28/03/2016;33281001;12,30;25,52;0,00;0,00;3.0;6,33;-100457,81;-59836,58;190567,44;0,00;2614,66;53,88;0,00;6,50;0,00;8,00;1007,66;0,00;0,00;13,68;0,12;0,00;0,00;11,69;2,71;22,22;10,41;1;mars
28/03/2016;35281001;9,80;0,38;0,00;0,00;3.0;12,89;-18306,41;-361402,44;409741,94;0,00;2809,79;88,26;0,00;8,00;0,00;8,00;993,25;1,77;0,10;9,99;-0,34;0,00;0,00;11,12;5,56;18,75;22,81;1;mars
28/03/2016;59343001;9,40;0,00;0,00;0,00;3.0;12,86;-154178,20;-222899,52;354768,65;0,00;1187,40;72,43;0,00;2,13;0,00;8,00;998,12;0,00;0,00;9,03;-0,33;0,00;0,00;8,16;-1,95;17,40;18,66;1;mars
28/03/2016;67124001;3,10;0,00;0,00;0,00;3.0;3,83;-248143,25;11375,32;92479,31;0,00;124,08;85,11;0,00;0,00;0,00;8,00;1012,42;0,00;0,00;3,13;3,09;0,00;0,00;5,45;0,12;9,58;5,50;1;mars
28/03/2016;75114001;9,40;0,82;0,00;0,00;3.0;7,83;-128244,49;-157352,65;153691,94;0,00;1224,70;67,52;0,00;7,12;0,00;8,00;1002,58;0,28;0,03;9,54;-0,89;0,00;0,00;7,21;4,01;18,30;16,64;1;mars
29/03/2016;6088001;10,10;0,16;0,00;0,00;4.0;3,09;-261747,56;-25426,56;-17554,80;0,00;24,14;100,00;0,00;1,42;7,76;1,68;1013,21;0,00;0,00;11,14;1,04;0,00;-0,01;7,05;3,55;8,45;-0,15;1;mars
29/03/2016;31069001;9,90;0,06;0,00;0,00;1.0;1,78;-83380,56;-5520,18;4099,56;0,00;99,52;82,15;0,00;2,00;0,00;7,94;1016,60;0,00;0,00;10,47;0,72;0,00;0,00;9,99;1,65;17,17;-3,92;1;mars
29/03/2016;33281001;10,40;1,66;0,00;0,00;4.0;2,43;-226416,43;11271,94;46362,79;0,00;151,44;87,65;0,00;0,02;0,00;8,00;1014,68;0,00;0,00;8,98;1,81;0,00;0,00;9,12;2,82;15,02;3,64;1;mars
29/03/2016;35281001;6,40;24,32;0,00;0,00;3.0;3,19;-273791,44;-13885,49;137233,80;0,00;873,79;85,02;0,00;0,47;0,00;0,47;1008,39;0,00;0,00;5,60;0,70;0,00;0,00;4,38;4,68;10,72;5,13;1;mars
29/03/2016;59343001;6,10;10,94;0,00;0,00;4.0;8,42;-85675,78;-184745,83;240399,06;0,00;976,22;85,92;0,00;6,46;0,00;7,35;1002,93;0,25;0,00;6,24;-0,52;0,00;0,00;4,61;12,90;11,94;8,05;1;mars
29/03/2016;67124001;9,40;0,00;0,00;0,00;4.0;6,77;-245950,97;-157546,51;316112,83;0,00;1301,52;55,42;0,00;1,46;0,00;4,19;1008,46;0,00;0,00;9,56;0,20;0,00;0,00;5,60;11,36;10,28;5,55;1;mars
29/03/2016;75114001;7,00;0,00;0,00;0,00;3.0;5,31;-279772,26;-20748,95;111427,36;0,00;937,94;73,17;0,00;0,00;0,00;0,08;1007,91;0,00;0,00;7,28;-0,74;0,00;0,00;3,40;7,66;9,85;7,71;1;mars
30/03/2016;6088001;11,40;0,70;0,00;0,00;4.0;1,74;-36672,90;-27312,83;-2862,69;0,00;183,33;86,40;0,00;7,11;0,00;7,92;1017,67;0,00;0,00;13,43;-0,96;0,00;0,00;11,73;2,31;23,07;0,26;1;mars
30/03/2016;31069001;10,90;8,71;0,00;0,00;3.0;3,37;-218478,63;11605,64;67537,05;0,00;211,96;77,66;0,00;0,00;0,00;3,30;1014,60;0,00;0,00;11,82;1,60;0,01;0,00;11,21;-2,39;15,99;4,39;1;mars
30/03/2016;33281001;10,90;23,82;0,00;0,00;4.0;1,03;-128646,61;2087,46;-1223,65;0,00;16,21;90,90;0,00;7,52;0,00;7,72;1014,13;0,00;0,00;10,48;1,91;0,00;0,00;11,41;0,97;20,05;-0,90;1;mars
